time,cpu,memory,syscall_read,syscall_write,net_receive,net_send,net_latency,run_time,action,success
2024-09-30 14:58:32,99.9164,40.9821,473.3333,7281.3333,51.5,37.5,1.8803,0.4396380171438464,Restart,1
2024-09-30 15:13:58,39.6318,26.5808,2238.6667,11729.3333,66.7333,71.8667,0.8007,1.0924185558168227,Migrate,1
2024-09-30 15:22:50,28.2544,27.4994,3260.0,15854.6667,126.9333,102.2333,0.0522,0.3898683336766321,Flow-Control,1
2024-09-30 23:02:52,99.868,24.0997,124.0,2337.3333,21.4,15.6333,7.7381,0.0018,Rollback,0
2024-09-30 23:12:32,36.0731,27.2034,2497.3333,13393.3333,81.3667,89.4667,0.8109,0.9477224605010648,Restart,1
2024-09-30 23:21:14,100.1083,39.6179,237.3333,5764.0,30.7333,22.7,2.3017,1.0244050458796696,Restart,1
2024-09-30 23:30:34,45.5447,27.8503,1901.3333,14168.0,161.6,130.6333,0.383,0.3163335973653038,Restart,0
2024-09-30 23:39:42,36.7026,29.7516,2322.6667,12190.6667,63.3333,67.7333,0.7989,1.0823934429013289,Restart,0
2024-09-30 23:48:31,42.2119,28.0426,3341.3333,15921.3333,127.4,102.8,0.0518,0.20584874398688677,Flow-Control,1
2024-09-30 23:57:42,59.3654,24.9146,128.0,2332.0,14.7,10.8,4.9719,0.002,Rollback,1
2024-10-03 05:55:27,40.324,27.0721,2580.0,13548.0,95.2333,102.3,0.7892,0.18416675189878773,Migrate,1
2024-10-03 06:05:00,99.609,32.4677,438.6667,35834.6667,107.7333,90.1333,3.8398,0.9564155019617592,Flow-Control,1
2024-10-03 06:13:57,99.9361,25.4547,120.0,2357.3333,31.2333,24.2,7.8333,0.002,Rollback,1
2024-10-05 07:06:22,36.4762,28.7018,2402.6667,12848.0,78.3667,85.5,0.8,1.9869842464558447,Restart,1
2024-10-05 07:18:41,48.888,27.3651,3253.3333,16405.3333,125.8,101.0667,0.0895,0.9816865600980048,NoOps,1
2024-10-05 07:25:23,86.1733,25.2869,130.6667,2330.6667,19.6,13.4333,4.7446,0.002,Rollback,1
2024-10-06 22:33:25,44.9175,26.8433,3141.3333,15465.3333,144.7333,117.1,0.0695,1.0303082739175038,NoOps,1
2024-10-06 22:40:16,99.9903,25.0275,142.6667,2325.3333,16.5333,12.0333,7.6163,0.002,Rollback,1
2024-10-11 13:21:11,99.97,24.408,142.6667,2421.3333,20.8,15.3667,5.7917,0.002,Rollback,1
2024-10-11 13:30:58,25.2529,28.6652,2550.6667,12849.3333,119.6333,130.6,0.8074,0.4598175584357167,Restart,1
2024-10-11 13:40:27,99.9039,40.3595,254.6667,6174.6667,37.8,28.3333,2.3477,0.6212290616883549,Restart,1
2024-10-11 13:49:56,48.9419,28.9551,1958.6667,14386.6667,103.0,87.6333,0.3073,1.039915708172383,NoOps,0
2024-10-11 13:58:51,31.2043,28.7628,2494.6667,12934.6667,76.6333,81.0333,0.8015,0.8945523951708908,Restart,1
2024-10-11 14:11:05,49.1411,27.4902,2973.3333,15537.3333,145.6,116.3333,0.0536,0.7741796569249992,NoOps,1
2024-10-11 14:17:46,82.9115,25.5035,130.6667,2224.0,14.2333,10.4,5.3333,0.0019,Rollback,1
2024-10-15 11:32:32,34.1384,27.2461,3356.0,16949.3333,200.8667,161.4667,0.0516,0.44069731185129235,NoOps,1
2024-10-15 12:21:49,74.8628,27.3773,3233.3333,23770.6667,233.3,172.9667,0.3494,0.5834351377662587,Flow-Control,1
2024-10-15 13:01:23,72.2252,27.9144,3117.3333,23434.6667,139.1,102.0,0.4236,0.7568729937455211,Flow-Control,1
2024-10-15 13:11:37,75.2515,27.8412,3074.6667,26830.6667,172.8333,131.8,0.3952,0.8327180638626573,Flow-Control,1
2024-10-15 13:21:53,80.918,27.6031,2909.3333,24033.3333,131.8333,100.0,0.3563,0.5901016134313968,Flow-Control,1
2024-10-15 13:31:53,71.044,28.5767,3117.3333,24229.3333,151.2333,113.6667,0.3116,0.5786295046359241,Flow-Control,1
2024-10-15 19:06:26,99.8453,24.7375,168.0,2235.6544,19.4667,14.4,6.574,0.0019,Rollback,0
2024-10-15 19:16:01,36.9341,28.9673,2317.3333,12372.0,57.1333,67.8,0.817,0.7611774754981745,Restart,1
2024-10-15 19:42:54,74.4348,28.8971,2834.6667,22674.6667,140.4333,104.1,0.303,1.0088700678698106,Flow-Control,1
2024-10-16 15:08:13,99.8079,25.3998,153.3333,2421.3333,26.9667,20.7,4.6453,0.002,Rollback,0
2024-10-16 17:39:16,99.9473,25.1801,164.0,2398.6667,16.2,11.4333,7.8667,0.002,Rollback,1
2024-10-16 17:49:10,32.5324,28.7689,2409.3333,12625.3333,34.8333,36.9,0.7948,1.1019473998441538,Restart,1
2024-10-16 18:37:36,99.9766,24.4507,165.3333,2416.0,18.2667,13.5667,4.9568,0.002,Rollback,1
2024-10-17 12:24:39,99.8149,25.0824,121.3333,2346.6667,17.9667,13.8333,6.2321,0.002,Rollback,1
2024-10-17 12:34:14,36.8253,28.4515,2313.3333,12500.0,70.5333,78.8,0.7985,0.5510283673243137,Restart,1
2024-10-17 12:43:32,99.9449,40.0269,228.0,5778.6667,32.2,24.9333,3.5,0.8911505377342755,Migrate,1
2024-10-17 16:03:48,69.1551,24.6185,124.0,2376.0,18.8,14.0667,4.81,0.002,Migrate,0
2024-10-17 16:13:40,37.4775,26.8799,2322.6667,12797.3333,68.6667,74.1333,0.8011,0.5915351678608298,Restart,1
2024-10-17 16:22:37,83.4749,39.5721,232.0,5006.6667,34.7333,26.2667,3.2021,0.3108380915931413,Migrate,0
2024-10-17 16:31:31,48.0545,27.5574,2040.0,15002.6667,132.2333,110.9333,0.2297,0.9862692935572045,Flow-Control,1
2024-10-17 16:40:21,76.716,28.2928,3025.3333,24265.3333,170.0,124.9333,0.2995,0.8476868601365902,Flow-Control,1
2024-10-18 01:37:00,99.8514,26.12,152.0,2061.5957,9.9667,7.7667,8.2019,0.0019,Rollback,1
2024-10-18 01:46:53,34.67,28.3966,2394.6667,13290.6667,40.8667,43.8333,0.8095,1.0392806557739986,NoOps,0
2024-10-18 01:55:39,99.9346,40.4022,549.3333,6328.0,23.6,16.7,8.9179,0.5721650975209699,Migrate,1
2024-10-18 02:04:58,53.2994,28.5919,1910.6667,15605.3333,145.0333,119.3,0.3234,0.7955560691708033,Rollback,0
2024-10-18 02:16:51,69.7205,27.8534,2876.0,23438.6667,95.5667,71.5,0.3035,0.5205427282392436,Migrate,0
2024-10-18 11:42:47,99.9329,25.0275,138.6667,2344.0,12.7,8.5667,4.4529,0.0019,Restart,0
2024-10-18 11:52:42,38.0869,26.5259,2434.6667,13010.6667,82.2333,88.9333,0.8027,0.35047635893498985,Restart,0
2024-10-18 12:01:38,100.0075,40.4114,130.6667,3792.0,22.7333,16.9667,5.8752,1.0494133870133269,Restart,0
2024-10-18 12:10:40,48.6879,28.6987,1816.0,14240.0,160.4,131.6333,0.4152,0.9978890991319924,Restart,1
2024-10-18 12:22:33,42.3657,26.8982,3130.6667,15341.3333,169.4,133.5,0.3476,0.15222482224276218,Restart,0
2024-10-19 17:24:55,100.0096,25.0122,129.3333,2328.0,29.6333,22.7333,7.2838,0.0019,Restart,0
2024-10-19 17:34:55,38.4283,26.6815,2389.3333,12709.3333,72.6667,76.2333,0.8009,0.6546320860122228,Restart,1
2024-10-19 17:44:02,71.2117,40.2435,540.0,6429.3333,17.6333,13.1,5.1346,1.026091918177505,Restart,1
2024-10-19 17:53:35,50.3262,28.183,2208.0,14853.3333,145.2,121.6667,0.2583,0.799586794539767,Restart,1
2024-10-19 18:05:48,42.7344,27.4872,3200.0,15410.6667,136.4,109.0,0.4105,0.19406295891488817,Restart,0
2025-02-21 16:15:16,0,0,0,0,0,0,0,0,Rollback,0
2025-02-21 16:29:20,85.3104,25.8331,146.6667,2493.3333,20.6667,16.0667,4.6694,0.0034,Rollback,1
2025-02-21 16:38:55,35.7723,28.1647,2573.3333,13366.6667,58.5333,61.4333,0.9356,0.3018489662618994,Restart,1
2025-02-21 16:47:47,102.507,39.9475,404.0,4653.3333,8.5667,5.9667,3.4474,0.35181329826286356,Migrate,1
2025-02-21 16:56:35,38.7967,28.5767,2093.3333,14493.3333,118.5667,96.6667,0.1728,0.7694600667136782,Restart,1
2025-02-21 17:05:08,64.9857,27.8961,3260.0,25513.3333,184.8333,140.2333,0.1099,0.5780193887833008,Flow-Control,1
