time,cpu,memory,syscall_read,syscall_write,net_receive,net_send,net_latency,run_time,action,success
2024-10-02 08:02:47,2.1489,20.8618,110.6667,253.3333,10.1,12.0333,2.0286,0.49985570273507085,Migrate,1
2024-10-02 08:12:07,100.0873,29.8889,121.3333,249.3333,9.7,6.8333,0.3875,0.7547507165737534,Restart,1
2024-10-03 09:37:42,71.6171,16.2201,132.0,224.0,10.3333,7.8667,2.5,0.002,Rollback,0
2024-10-03 09:47:47,1.51,26.9562,101.3333,213.3333,9.7333,14.0333,1.87,1.1935808022734817,Migrate,1
2024-10-03 09:57:02,1.9671,16.3727,126.6667,253.3333,8.5333,6.5667,0.95,0.9516888119148482,Restart,1
2024-10-03 10:06:50,1.5103,20.7794,106.6667,246.6667,8.8,10.3333,1.9,0.5498877105408828,Rollback,0
2024-10-03 10:15:46,99.8397,34.4147,90.6667,202.6667,3.7667,2.7,0.085,0.964587028061352,NoOps,1
2024-10-04 10:38:03,14.0561,27.2095,465.3333,2784.0,33.7667,27.5,0.3234,1.2817794216372742,Flow-Control,1
2024-10-04 11:01:20,12.5837,27.2644,480.0,2625.3333,18.5333,15.0667,0.3234,0.677709285255842,Flow-Control,1
2024-10-05 11:15:19,48.117,16.2933,136.0,240.0,8.0333,6.0,2.175,0.0019,Rollback,1
2024-10-05 11:25:27,1.0185,28.186,106.6667,226.6667,9.3,14.3667,1.8143,2.378183393787759,Migrate,1
2024-10-05 11:35:01,2.1806,15.8569,94.6667,181.3333,8.2333,6.1333,3.25,0.8077250405121951,Migrate,1
2024-10-05 11:44:33,1.9437,15.799,98.6667,193.3333,7.5,9.3667,1.9667,0.6011387730874416,Migrate,1
1.4123,15.6189,116.0,213.3333,7.6667,10.0333,0.8022,1.0063606956795008,Flow-Control,1
2024-10-07 02:15:04,65.4774,16.2842,118.6667,208.0,4.3667,3.2,4.3182,0.002,Rollback,1
2024-10-07 02:25:11,1.599,26.7059,114.6667,221.3333,8.3,11.5,1.975,1.8765886214670404,Restart,1
2024-10-07 02:34:45,1.3514,16.1804,105.3333,205.3333,3.5,2.5667,1.55,0.4451334116743677,Restart,1
2024-10-07 02:43:52,0.9497,20.7214,106.6667,226.6667,6.3,7.8333,1.9,0.964681365117812,Restart,0
2024-10-07 02:56:13,10.0523,15.4083,41269.3333,27441.3333,136.9,183.2,0.4531,0.8315652715937604,Flow-Control,1
2024-10-11 18:47:03,39.9782,16.0767,124.0,200.0,6.2,4.6,2.175,0.0019,Rollback,1
2024-10-11 18:57:02,1.3885,16.5344,104.0,200.0,9.7,14.7667,1.9,0.26103374292529624,Restart,1
2024-10-11 19:06:42,2.0293,25.9247,94.6667,193.3333,4.3667,3.3333,1.825,1.3159543464002834,Restart,1
2024-10-11 19:16:39,2.6791,18.6371,94.6667,193.3333,4.9333,6.5333,2.0499,0.294102424791749,Restart,1
2024-10-11 19:29:14,23.1278,23.1903,374.6667,2166.6667,24.9667,22.9333,0.4417,0.399982639689913,Restart,1
2024-10-15 21:57:22,53.4942,16.3727,123.6109,261.8455,8.2,6.1333,2.185,0.0017,Rollback,1
2024-10-15 22:07:09,1.2004,26.9043,110.6667,240.0,7.5333,10.6667,1.99,1.2827778595295654,Restart,1
2024-10-15 22:16:20,2.1763,16.1224,106.6667,208.0,10.2333,7.6,2.875,0.1664272766236897,Restart,1
2024-10-15 22:25:24,1.11,20.3308,109.3333,233.3333,8.4667,11.5667,1.9,0.38857621644915574,Restart,1
2024-10-15 22:34:11,3.4611,27.2858,553.3333,484.0,22.4333,21.3667,0.0092,0.6982258882366476,Restart,1
2024-10-16 20:51:09,53.4278,16.2842,120.0,202.6667,8.6,6.7,4.1562,0.002,Rollback,1
2024-10-16 21:01:08,1.1623,27.063,105.3333,220.0,8.3667,15.5667,1.975,1.0822071781319014,Restart,1
2024-10-16 21:10:13,1.6751,16.1224,116.0,229.3333,8.0667,6.1333,3.65,0.7898392971442098,Restart,1
2024-10-16 21:19:10,2.5815,16.4948,109.3333,200.0,5.5333,7.1,1.875,0.9089827667461327,Restart,1
2024-10-16 21:31:27,19.1205,23.233,404.0,2425.3333,24.0333,22.6667,0.4184,0.3883979138291108,Migrate,1
2024-10-17 07:48:44,56.6804,16.037,134.6667,229.3333,6.4667,4.9333,2.5,0.002,Rollback,1
2024-10-17 07:58:41,1.5973,16.3544,110.6667,220.0,11.3333,13.7667,1.8702,0.5646378884738278,Restart,1
2024-10-17 08:08:00,1.2455,27.2034,92.0041,188.0084,7.5333,5.3,1.95,0.9805692767006966,Restart,1
2024-10-17 08:17:12,1.6455,18.1183,109.3333,226.6667,12.0,14.1,1.81,0.6055763722126518,Restart,1
2024-10-17 08:26:07,24.8107,23.7244,414.6667,2614.6667,29.7667,28.3333,0.4597,0.613539240739117,Flow-Control,1
2024-10-17 22:31:33,61.7419,16.2689,128.0,220.0,5.6,4.3333,2.1667,0.002,Rollback,1
2024-10-17 22:41:28,2.446,16.4886,120.0,226.6667,8.7,11.6333,1.8357,0.6784131674781158,Restart,1
2024-10-17 22:50:56,1.5272,27.0081,77.3333,148.0,6.5667,4.5,1.9429,1.4178447577558257,Restart,1
2024-10-17 23:00:11,2.2572,16.1224,140.0,265.3333,7.9,10.7667,1.775,0.3538560856844052,Restart,1
2024-10-17 23:09:10,24.301,22.7081,324.0,2232.0,25.8667,23.5333,0.6545,0.48039524270719314,Flow-Control,0
2024-10-17 23:19:14,1.0558,24.0814,133.3333,293.3333,7.5333,10.5,1.84,0.6189685259829761,Restart,1
2024-10-18 08:23:20,70.3098,16.571,130.6667,226.6667,5.3333,4.4333,2.5833,0.0019,Restart,0
2024-10-18 08:33:25,1.7077,15.5426,113.3333,206.6667,7.0667,9.9333,1.975,0.17048395234139224,Restart,1
2024-10-18 08:42:22,2.2042,16.2659,100.0,200.0,8.1333,6.1333,2.1833,0.13050702176128698,NoOps,0
2024-10-18 08:50:59,1.4925,20.7825,100.0,213.3333,4.9333,6.1667,1.7496,0.9277319648112906,Restart,1
2024-10-18 09:03:12,24.0792,25.7538,398.6667,2498.6667,19.4333,19.2333,0.4914,0.6240004902192564,NoOps,1
2024-10-18 09:13:05,1.3704,17.7795,121.3333,246.6667,10.4333,15.9,1.9,0.5671138546175557,Flow-Control,0
2024-10-18 18:35:55,60.8027,16.2689,105.3333,192.0,6.7,5.1667,7.5833,0.002,Restart,0
2024-10-18 18:46:04,1.7975,15.6677,148.0,273.3333,7.5,9.3,1.7875,0.19814689109763015,Restart,1
2024-10-18 18:55:18,2.5024,16.2872,97.3333,178.6667,3.3333,2.2333,3.45,1.0081192306190745,Restart,1
2024-10-18 19:04:23,1.5155,16.214,114.6667,226.6667,10.0333,14.5667,1.7875,0.2778352473971117,Restart,1
2024-10-18 19:16:47,0.8246,15.3259,116.0,220.0,8.4667,10.1667,0.4491,0.4750196474214331,NoOps,1
2024-10-18 19:23:22,1.0178,16.922,105.3333,206.6667,9.5,13.7667,1.925,0.35003199289519416,NoOps,1
2024-10-20 00:04:55,38.2635,16.4154,102.6667,192.0,5.9333,4.1333,3.0,0.0019,Restart,0
2024-10-20 00:14:41,2.987,15.6891,118.6667,220.0,9.6667,12.1333,1.8403,0.6270135523531125,Restart,1
2024-10-20 00:23:47,2.3767,16.272,93.3385,188.0104,0.0,0.0,2.0929,1.052523016754786,Restart,1
2024-10-20 00:33:06,1.1868,27.8046,101.3333,220.0,5.6333,8.3,1.9429,1.665966675672644,Restart,1
2024-10-20 00:45:27,1.0482,15.3687,109.3333,193.3333,8.8333,10.7,0.4353,1.049559911654935,Restart,1
2024-10-20 00:56:08,1.7677,16.9281,124.0,253.3333,8.8333,10.3333,1.85,0.6550519075955389,Restart,1
