time,cpu,memory,syscall_read,syscall_write,net_receive,net_send,net_latency,run_time,action,success
2024-10-06 19:53:39,99.9831,37.6984,562.6667,498.6667,23.2333,26.3,0.223,0.8270605151655398,Migrate,0
2024-10-06 20:02:59,12.3988,26.416,541.3333,484.0,21.9333,24.4,0.4519,0.49306654028650443,Restart,1
2024-10-06 20:12:11,3.9335,25.5005,534.6667,466.6667,28.7333,41.0667,0.4415,0.9373501028230959,Restart,1
2024-10-06 20:24:25,6.9107,27.7924,6001.3333,3238.6667,92.7,66.8333,0.0095,0.8158471241135754,Flow-Control,0
2024-10-11 11:15:34,4.4464,27.0508,564.0,493.3333,16.3667,18.1333,0.4417,0.002,NoOps,0
2024-10-11 11:25:21,2.3009,26.2939,509.3333,438.6667,8.9333,13.3,0.8265,0.8405892795884491,Restart,1
2024-10-11 11:34:30,81.5098,35.7147,557.3333,490.6667,17.5333,19.4333,0.2182,0.8714827285676223,Restart,1
2024-10-11 11:43:50,10.7152,25.5066,581.3333,520.0,13.1,15.3,0.4502,0.4012000557231912,Restart,1
2024-10-11 11:53:12,2.6227,24.6948,532.0,466.6667,22.8,35.8,0.8167,1.02602421251082,Restart,1
2024-10-11 12:04:56,7.0061,27.6764,5796.0,3133.3333,88.2,61.9333,0.0227,0.16394352520314262,Flow-Control,0
2024-10-15 01:20:11,4.5405,27.002,529.3333,457.3333,19.0667,21.3,0.4384,0.002,Rollback,1
2024-10-15 01:30:35,8.5112,27.8748,6391.6266,3500.0,72.8,54.9333,0.0097,0.40626959616638136,NoOps,1
2024-10-15 17:27:05,5.5974,27.0874,541.3333,470.6667,26.7,30.4667,0.4402,0.002,Rollback,1
2024-10-15 17:36:48,3.5136,25.296,521.3333,452.0,22.3333,32.7,0.8315,0.27969136615085166,Restart,1
2024-10-15 17:46:05,99.9673,37.6526,594.6667,528.0,12.6667,14.3,0.2193,0.6068974012224055,Migrate,1
2024-10-15 17:55:00,15.5825,25.2533,586.6667,541.3333,16.6,19.2333,0.449,0.4105629378109349,Restart,1
2024-10-15 18:03:57,9.7921,27.9816,5234.6667,2846.6667,53.6,38.2333,0.0199,0.3702563317407337,NoOps,1
2024-10-16 13:49:47,8.9919,26.2024,5286.6667,2884.0,64.5667,49.4333,0.3786,0.21715899855931436,Flow-Control,1
2024-10-16 15:31:50,4.5968,28.1769,569.3333,498.6667,24.7667,26.9333,0.4337,0.0019,Rollback,1
2024-10-16 15:41:27,3.2403,26.0925,502.6667,436.0,16.9,29.1667,0.8306,0.596981947093113,Restart,1
2024-10-16 15:50:39,100.0273,37.9333,598.6667,530.6667,22.2,24.9,0.214,0.7525743663110589,Restart,1
2024-10-16 15:59:40,13.7042,25.1801,520.0,456.0,21.7,24.8,0.2327,0.4666823360910648,Migrate,1
2024-10-16 16:08:37,3.3253,26.0071,521.3333,452.0,10.6333,15.6333,0.8198,0.20959392995439924,Restart,1
2024-10-16 16:20:25,8.6195,26.6571,5300.0,2892.0,55.4667,42.5333,0.0213,1.0673294900006798,Flow-Control,1
2024-10-17 10:06:44,4.124,26.9836,604.0,537.3333,17.1667,19.1,0.4397,0.002,Rollback,1
2024-10-17 10:16:33,4.0373,24.8566,534.6667,473.3333,18.2333,27.7,0.4343,0.3424097417483156,Restart,1
2024-10-17 10:25:31,100.1579,37.1033,564.0,497.3333,20.0667,22.0333,0.2297,0.8370410938760421,Migrate,1
2024-10-17 10:34:26,10.2207,26.0162,531.9764,475.9788,9.3333,10.9,0.4661,0.2925631807507828,Restart,1
2024-10-17 10:43:35,6.242,27.7435,5269.3333,2861.3333,87.9333,64.6667,0.017,0.55841897548816,Flow-Control,1
2024-10-17 20:57:23,4.3809,26.9196,556.0,486.6667,15.9,18.9,0.4415,0.0019,Rollback,1
2024-10-17 21:07:07,2.8747,25.1373,550.6667,485.3333,19.8667,29.5667,0.4531,1.0359222969404207,Restart,1
2024-10-17 21:16:19,100.1152,36.3251,545.3333,478.6667,25.7333,28.5667,0.2331,0.1340747736620462,Migrate,1
2024-10-17 21:25:28,13.6312,26.3062,537.3333,476.0,17.0333,19.3,0.2211,0.9244051717068326,Restart,1
2024-10-17 21:34:41,2.8578,25.5981,614.6667,548.0,20.4333,18.6,0.0222,0.9522960884837489,NoOps,1
2024-10-18 06:36:50,4.9268,26.8433,586.6667,516.0,11.7667,13.4667,0.4405,0.0021,Restart,0
2024-10-18 06:46:44,3.4869,25.4517,525.3333,456.0,23.0,32.9,0.4414,0.6617480032835767,Flow-Control,0
2024-10-18 06:55:39,83.0246,36.5906,561.3333,500.0,19.1667,19.6667,0.2292,0.1488434800260054,Rollback,0
2024-10-18 07:04:34,15.4432,26.0162,548.0,494.6667,19.9667,22.7,0.3716,0.20915818763658306,Restart,1
2024-10-18 07:16:38,7.7059,27.4292,4937.3333,2698.6667,58.0667,43.3333,0.0216,0.9099697100542603,NoOps,0
2024-10-18 16:50:16,4.2907,27.0599,580.0,510.6667,17.6,19.9667,0.4418,0.0019,Restart,0
2024-10-18 17:00:16,4.1936,28.598,569.3333,505.3333,22.1,30.5667,0.4495,0.9121270546118924,Restart,1
2024-10-18 17:09:30,100.0057,37.5031,566.6667,497.3333,20.7667,22.3333,0.2249,1.169500830660068,Restart,1
2024-10-18 17:18:45,14.4458,26.709,601.3333,542.6667,25.0333,28.5,0.2288,0.6991437264445626,Restart,1
2024-10-18 17:30:40,9.913,27.8198,5241.3333,2869.3333,63.7,46.7333,0.0206,0.29569520041055924,Restart,0
2024-10-19 22:20:45,3.5978,27.0233,520.0,452.0,13.1333,13.6333,0.4422,0.0019,Restart,0
2024-10-19 22:30:33,3.5196,25.9003,509.3333,441.3333,17.9333,27.4667,0.4284,0.23242979082829798,Restart,1
2024-10-19 22:39:29,100.0208,36.3434,561.3333,492.0,27.7,30.1667,0.2304,0.5686966744422203,Restart,1
2024-10-19 22:48:32,11.6432,26.532,558.6667,506.6667,19.6,21.9,0.4954,0.4542172706486358,Restart,1
2024-10-19 23:00:37,7.4454,27.1851,5282.6667,2868.0,47.0667,36.7333,0.0177,0.8289882516928699,Restart,0
2025-02-21 21:49:11,43.2223,7.9559,35341.0227,26832.4555,272.8333,253.4,0.0243,0.12212172324239813,Restart,0
