time,cpu,memory,syscall_read,syscall_write,net_receive,net_send,net_latency,run_time,action,success
2024/10/15 16:59,99.9623,21.814,13500,9740,46.9667,71.4333,1.95,0.636880594,Migrate,1
2024/10/15 17:08,42.8176,10.0037,9389.3333,8557.3333,44.1667,65.8,2.3588,0.821044903,Restart,1
2024/10/15 17:18,9.6625,10.26,8373.3333,5572,48.2,95.6,3.7885,0.449454537,Restart,1
2024/10/16 12:14,13.3301,9.0363,15402.6667,10366.6667,43.7333,59.3,1.9222,0.0019,Rollback,1
2024/10/16 12:24,7.2266,15.1428,11774.6667,7713.3333,47.0333,107.9667,4.025,1.840044334,Restart,1
2024/10/16 12:33,100.0103,22.4701,10897.3333,7974.6667,44.0333,68.3,1.9242,0.461341229,Restart,1
2024/10/16 12:42,39.7687,10.1288,8672,8322.6667,57.9333,84.4333,1.9643,0.315941753,Migrate,1
2024/10/16 12:51,9.8573,9.3048,11229.3333,7488,33.0333,63.7,4.0921,0.745012999,Restart,1
2024/10/17 02:33,21.4733,15.6219,21100,14134.6667,92.9667,112.1667,1.8375,0.5892,Restart,0
2024/10/17 02:43,6.9827,9.1034,5938.6667,3898.6667,29.7,54.3,2.75,0.575297933,Migrate,1
2024/10/17 02:52,82.5547,23.2269,11530.6667,8408,54.2667,78.9333,2.0905,0.566477416,Migrate,1
2024/10/17 03:01,47.164,10.0922,9645.3333,8709.3333,44.5,66.6333,1.9943,1.043548565,Restart,1
2024/10/17 03:10,9.502,9.5764,11236,7488,29.5,56.9333,4.229,0.127402213,Restart,1
2024/10/17 09:57,16.8856,8.5907,12913.9546,8572.7901,48.4667,68.4667,1.8839,0.0017,Rollback,1
2024/10/17 20:06,7.4535,7.6141,7676,5145.3333,33.5,42.3,0.9675,0.0019,Rollback,1
2024/10/17 20:16,7.4166,15.567,8456,5566.6667,39.5667,104.7667,3.7625,0.649989312,Restart,1
2024/10/17 20:25,100.0915,21.9208,10102.6667,7681.3333,37.2,58.5667,1.92,0.942251795,Migrate,1
2024/10/17 20:33,46.54,12.2162,8004,8226.6667,57.5,83.5667,1.9871,0.452887118,Restart,1
2024/10/17 20:42,10.7777,10.0861,10068.121,6660.9621,24.0333,45.3333,3.9886,0.528174396,Restart,1
2024/10/17 20:51,20.2225,12.1735,20641.3333,13582.6667,64.4333,87.9,0.3653,0.843878338,NoOps,1
2024/10/18 05:51,8.034,7.1686,6573.3333,4369.3333,26.5,34.2667,0.9462,0.0019,NoOps,0
2024/10/18 06:01,17.9026,14.624,19673.3333,13160,47.0667,99.7,4.7357,1.260269718,Rollback,0
2024/10/18 06:18,38.0613,10.9344,8953.3333,8270.6667,63.4333,92.3333,2.014,0.788684001,Restart,1
2024/10/18 06:28,11.3158,14.5355,8649.3333,5744,23.1,64.3,3.7375,0.472341344,Restart,1
2024/10/18 16:04,9.1502,8.2214,7824,5206.6667,31.9667,42.3333,0.9786,0.0019,Restart,0
2024/10/18 16:14,8.6614,10.3058,8009.3333,5338.6667,16.9667,33.5,4.2941,0.821027594,Restart,1
2024/10/18 16:23,100.1387,21.5363,10957.3333,8174.6667,46.3333,69,1.9833,0.250663891,Restart,1
2024/10/18 16:32,48.7498,10.3119,8109.3333,8269.3333,41.7,60.6333,1.9968,0.644340252,Restart,1
2024/10/18 16:41,11.8324,12.2253,9758.6667,6481.3333,50.8667,104.0667,3.8375,0.424134374,Restart,1
2024/10/19 21:36,11.5956,8.5907,7144,4797.3333,53.4333,70.6667,1.1846,0.0019,Restart,0
2024/10/19 21:46,0.0254,5.0598,0,0,4.8667,4.2333,0.3571,0.599764632,NoOps,1
2024/10/19 21:53,100.1053,20.8496,8402.6667,6065.3333,46.6333,72.7,1.9222,0.994617139,Restart,1
2024/10/19 22:02,46.3288,12.6465,6084,6965.3333,26.8667,38.7,2.0034,1.08374916,Restart,1
2024/10/19 22:11,7.4707,11.8469,10841.3333,7214.6667,40.6333,80.8667,3.775,0.221438113,Restart,1
2025/2/21 21:31,28.9686,8.1726,29869.3333,21960,154.2667,143.5,0.0209,0.177897199,Restart,0
2025/2/21 21:41,17.1485,9.5245,13545.3333,9094.6667,45.7,64.1667,0.502,0.0034,Rollback,1
2025/2/21 23:06,9.1207,15.2161,8356,5569.3333,23.6333,61.6,0.835,1.194295493,NoOps,0
2025/2/21 23:16,16.8402,9.906,15400,10309.3333,79.5333,111.3,0.4333,0.0034,Rollback,1
