time,cpu,memory,syscall_read,syscall_write,net_receive,net_send,net_latency,run_time,action,success
2024-10-18 01:01:50,8.2752,64.6914,432.0,1461.3333,56.6,56.5667,1.6429,0.8570285383670457,Restart,1
2024-10-18 01:12:50,4.1132,65.6641,1210.6667,2157.3333,50.5333,59.2,1.905,0.33690994333449076,Restart,1
2024-10-18 01:26:54,58.0553,71.6836,2490.6667,12744.0,490.5667,542.0333,0.4711,0.6064463064237775,NoOps,0
2024-10-18 10:35:34,95.6513,57.513,21056.0,1253.3333,59.4667,62.3,0.9971,0.002,Restart,0
2024-10-18 10:45:37,24.4691,59.4883,1374.6667,2046.6667,57.8,64.1333,1.8732,0.5627688187697574,Restart,1
2024-10-18 10:56:34,100.099,72.2578,912.0,1704.0,59.7333,68.4333,0.9543,0.5897887981363867,Restart,1
2024-10-18 11:07:23,10.5854,68.6927,380.0,1549.3333,65.0,63.8667,1.5763,0.4751532399175452,Restart,0
2024-10-18 11:18:26,11.8479,63.474,1145.3333,2157.3333,70.4,78.5,2.1567,1.039629715609082,Restart,1
2024-10-18 11:32:24,63.1795,75.9505,2378.6667,12345.3333,536.5667,571.2333,0.4825,0.6105644138087889,Restart,0
2024-10-19 16:25:46,96.0331,52.4896,20721.3333,1104.0,44.5333,48.8667,1.4031,0.0019,NoOps,1
2024-10-19 16:41:59,81.7761,82.3229,986.6667,2060.0,45.5,49.5333,1.2893,1.805976190530755,Restart,1
2024-10-19 16:52:49,14.42,67.8971,486.6667,1548.0,20.6,20.8,1.8722,0.6702834338699973,Restart,1
2024-10-19 17:03:39,14.06,64.388,1184.0,2076.0,19.9667,22.9,1.8833,0.23147243720121613,Restart,1
2024-10-19 17:18:17,69.9558,81.3568,2658.6667,9098.6667,370.1333,410.1667,0.4892,0.699615252534578,NoOps,1
2025-02-21 14:55:17,87.5791,58.6979,1286.6667,1081.3333,46.8,46.6667,0.9889,0.0034,Restart,0
2025-02-21 15:05:04,4.6958,68.3802,1200.0,2113.3333,59.7333,65.2333,2.2,0.35266430600399723,Migrate,1
2025-02-21 15:16:27,77.2424,74.3034,830.6667,1834.6667,90.2,104.4,1.51,0.7010871583272413,Restart,1
2025-02-21 15:27:44,10.4732,73.0026,404.0,1442.6667,44.0667,41.6333,2.2265,0.69924208943735,Restart,1
2025-02-21 15:38:52,14.8486,65.7917,1162.6667,2120.0,32.0,35.4,2.0875,0.6371270738365832,Rollback,0
2025-02-21 15:52:59,61.6185,73.0052,2196.0,12744.0,209.5,226.0667,0.9959,0.5281804309009567,Flow-Control,1
