time,cpu,memory,syscall_read,syscall_write,net_receive,net_send,net_latency,run_time,action,success
2024-10-19 18:57:49,19.7727,7.8674,2990.6667,2968.0,18.9333,19.7333,24.4,0.17024907797172634,Restart,1
2025-02-11 18:26:05,10.3227,8.7799,0,0,10.6,17.0,21.5025,0.858128590760889,Restart,0
2025-02-21 12:55:57,7.7094,7.1075,3386.6667,3117.3333,14.6667,28.8667,7.5,0.9925306063145644,Restart,1
2025-02-21 13:02:53,9.0813,6.9824,4165.3333,3862.6667,21.4,38.4333,1.0,0.8407887938099037,Restart,1
2025-02-21 17:16:44,12.475,7.3517,5624.0,5093.3333,29.9333,32.8667,0.04,0.0034,Rollback,1
2025-02-21 17:26:11,71.2632,27.2064,4973.3333,32386.6667,139.5667,109.7,0.0193,0.32245246601265465,Flow-Control,0
2025-02-21 17:35:51,60.9186,19.7601,34606.6667,40082.6667,85.9333,135.4,5.875,0.9032455351842568,Flow-Control,0
2025-02-21 17:44:35,102.3817,43.4479,22648.0,23485.3333,61.6333,78.7667,13.7727,0.9115718526171523,Migrate,0
2025-02-21 17:51:48,6.4169,11.3281,3693.2102,3451.8849,9.2667,17.9333,5.6667,0.653771948590794,Restart,1
2025-02-21 18:00:47,103.5682,41.4917,4457.3333,4041.3333,24.5333,25.7333,0.0238,0.7772386373765028,Restart,1
2025-02-21 18:09:29,27.5881,7.3212,2921.3333,2925.3333,6.3667,6.1333,0.0425,0.21954458832314533,Restart,1
