time,cpu,memory,syscall_read,syscall_write,net_receive,net_send,net_latency,run_time,action,success
2024-10-07 01:12:57,76.9876,19.9432,18257.3333,16322.6667,193.9333,216.9667,0.5495,0.9910061449360977,Restart,1
2024-10-07 01:25:10,81.4978,27.9083,5325.3333,33534.6667,224.2333,178.2333,0.2969,0.9016153650667069,Flow-Control,1
2024-10-07 01:35:48,70.0053,8.7006,17913.3333,18972.0,209.8,246.3,0.437,0.36287770219733884,Migrate,1
2024-10-07 01:52:22,72.519,8.3557,20846.6667,19968.0,257.1667,304.7,0.4526,1.1086647581161853,Migrate,1
2024-10-07 02:05:19,26.2059,6.9,28612.0,20344.0,396.9333,403.7667,0.5606,0.002,Rollback,1
2024-10-09 20:46:45,92.6831,8.6761,96698.6667,81214.6667,836.6667,844.7,0.091,1.0774565701445933,Flow-Control,1
2024-10-10 10:06:49,99.9173,20.0989,24176.0,20329.3333,281.8667,304.4667,0.4928,1.4182159480682919,NoOps,0
2024-10-10 10:23:45,9.8751,8.9417,14668.0,11334.6667,112.4667,123.1667,2.3762,1.5473921370817831,Flow-Control,0
2024-10-10 10:33:02,10.9731,8.9417,10369.3333,8113.3333,63.5,68.2667,2.4056,1.3470340727986847,Restart,1
2024-10-11 16:30:28,29.3243,6.7963,28445.3333,19620.0,241.6667,245.5333,0.5803,0.0019,Rollback,1
2024-10-11 16:40:43,9.2959,8.8898,11978.6667,9324.0,99.9667,113.7667,2.3983,0.8851943133731747,Restart,1
2024-10-11 16:50:09,100.1245,19.577,21258.6667,18446.6667,339.0333,365.1,0.4708,0.6194374521850796,NoOps,0
2024-10-11 17:02:18,79.2699,8.3618,107034.6667,84693.3333,1209.2667,1201.3667,0.0857,0.34015709968178504,NoOps,0
2024-10-11 17:12:24,69.0716,9.4208,17134.6667,17660.0,227.5333,263.0,0.4573,0.6254282337092721,NoOps,1
2024-10-11 17:21:17,0.0,9.4208,0.0,0.0,3.3667,6.7,nan,0.6834678744290315,NoOps,1
2024-10-11 17:27:59,81.5197,20.5231,8.0,8.0,5.5333,3.6667,nan,0.2206379375670058,NoOps,1
2024-10-11 17:34:50,0.0316,9.4513,4.0,4.0,5.3333,3.3667,nan,0.4247726034399093,NoOps,1
2024-10-11 17:41:22,0.0,9.4208,0.0,0.0,8.3333,18.8333,nan,0.9569441988071078,NoOps,1
2024-10-11 17:58:52,85.1835,9.552,17710.6667,18306.6667,111.9333,128.1,0.4612,0.16243889752849744,NoOps,1
2024-10-11 18:08:07,0.0,9.552,0.0,0.0,3.8,8.0333,nan,0.9801471435085839,NoOps,1
2024-10-11 18:15:31,100.0886,21.0083,0.0,0.0,4.1,2.6333,nan,0.42483885468538773,NoOps,1
2024-10-11 18:22:22,0.048,9.6222,20.0,20.0,5.8333,3.6667,nan,0.914491549237087,NoOps,1
2024-10-11 18:29:34,0.0,9.5551,0.0,0.0,4.0,6.4333,nan,0.5385263324265627,NoOps,1
2024-10-11 18:36:39,25.3678,6.8726,26793.3333,18449.3333,234.9,238.7333,0.5864,0.002,Rollback,1
2024-10-14 11:34:24,8.5106,9.9243,6984.0,5533.3333,81.6667,100.3667,2.3574,2.958644056977563,Restart,1
2024-10-14 11:57:08,29.8965,7.3608,28866.6667,20152.0,71.0667,72.5,0.5774,0.0019,Rollback,1
2024-10-14 15:16:53,61.5195,9.1064,71316.0,82005.3333,984.1333,986.7667,0.3647,1.0632927470359894,Restart,0
2024-10-14 16:05:14,71.0637,8.7494,61104.0,68200.0,602.5333,605.1,0.2386,0.4939180192288668,Flow-Control,0
2024-10-14 16:26:34,28.4001,7.0801,27394.6667,19273.3333,270.7667,275.1667,0.5483,0.002,Rollback,1
2024-10-14 16:36:31,11.1359,8.0414,7892.0,6294.6667,78.6,84.8,2.4238,0.5240219481269833,Restart,1
2024-10-14 16:45:50,99.9964,19.4794,18430.6667,16734.6667,118.7,133.1333,0.4915,0.5174368280794748,Migrate,1
2024-10-15 15:05:51,30.436,6.6406,28044.0,19298.6667,238.5333,243.4667,0.618,0.002,Rollback,0
2024-10-15 15:16:41,21.5017,6.897,29701.3333,20666.6667,175.2667,179.0,0.55,0.0019,Rollback,1
2024-10-15 15:26:09,10.5459,8.2947,8222.6667,6546.6667,105.2,113.1667,2.4279,0.5775933683175769,Restart,1
2024-10-15 15:35:04,100.0898,19.0399,18538.6667,16336.0,303.3333,338.6,0.4786,0.6954539637308013,NoOps,0
2024-10-15 15:43:43,67.4208,8.49,60590.6667,68932.0,629.2,633.2,0.2586,1.0543889548797332,Flow-Control,1
2024-10-15 15:53:37,62.7996,8.7891,18710.6667,18536.0,276.6,329.8333,0.4532,0.7404028131644719,Migrate,1
2024-10-15 16:02:31,9.0435,8.6914,7273.3333,5810.6667,70.2,83.3,2.4148,0.9654996847245669,Restart,1
2024-10-15 16:12:10,99.8235,18.5944,18470.6667,16658.6667,214.5,233.6,0.4768,0.9355145949807959,Migrate,1
2024-10-15 16:21:43,0.0,8.7891,0.0,0.0,0.0,0.0,0.0228,0.6563201999842682,NoOps,1
2024-10-15 16:31:36,28.0396,6.9519,27574.6667,19210.6667,159.4,162.7333,0.5783,0.002,Rollback,1
2024-10-16 10:42:35,31.2345,6.662,27456.0,19001.3333,206.7333,210.6333,0.57,0.002,Rollback,0
2024-10-16 10:52:11,10.3654,8.9722,11628.0,9124.0,84.0,100.2,2.3888,0.9512153592475022,Restart,1
2024-10-16 11:01:06,99.9654,19.3848,19498.6667,17358.6667,273.7667,297.7,0.4649,0.7183005534090344,Restart,1
2024-10-16 11:13:03,63.4995,8.2123,61677.3333,70997.3333,267.9667,262.2,0.178,0.9655233682227041,NoOps,0
2024-10-16 11:22:54,76.8309,8.9172,23033.3333,20706.6667,283.2,329.8333,0.46,0.554516108263398,Restart,1
2024-10-16 11:35:04,99.7863,19.7784,20840.0,17901.3333,234.3333,255.0667,0.5369,0.4088629207647366,Restart,1
2024-10-16 11:44:48,70.003,8.6609,19792.0,18392.0,245.8667,284.4333,0.4648,0.4284918354659901,Restart,1
2024-10-16 11:54:40,7.1495,7.7332,9806.6667,7676.0,72.0,81.6,2.3893,0.5667985832185359,Restart,1
2024-10-16 12:04:37,29.3858,6.7627,27402.6667,18938.6667,228.8333,232.8333,0.5417,0.002,Rollback,1
2024-10-17 01:08:25,29.4442,7.4524,28316.0,19453.3333,188.4,192.4333,0.5603,0.0019,Rollback,1
2024-10-17 01:18:23,11.6381,7.4585,17336.0,13370.6667,77.8,86.2,2.3886,0.5807955087589001,Restart,1
2024-10-17 01:27:31,99.7899,18.5547,18868.0,16782.6667,286.1333,310.7,0.4636,0.6243812187123586,Migrate,1
2024-10-17 01:36:24,67.9791,8.0231,59693.3333,62753.3333,698.9333,698.8333,0.2475,0.5677440779051258,Flow-Control,1
2024-10-17 01:46:09,80.4811,9.3628,18598.6667,17878.6667,253.3,288.6667,0.442,1.4001984222101473,Migrate,1
2024-10-17 01:55:29,8.9028,8.5266,6990.6667,5565.3333,85.7333,100.0667,2.415,0.6771454393084058,Restart,1
2024-10-17 02:08:28,0.0,9.3628,0.0,0.0,0.0,0.0,0.0234,1.3525336909304388,NoOps,1
2024-10-17 02:14:48,11.994,8.194,9517.3333,7633.3333,115.7333,127.8333,2.3818,0.1673384182516724,Rollback,0
2024-10-17 02:23:22,26.6462,7.0404,26725.3333,18662.6667,126.8,129.0667,0.5865,0.0019,Rollback,1
2024-10-17 18:43:23,30.6948,6.5796,27790.6667,19180.0,235.8333,239.8333,0.5367,0.0019,Rollback,1
2024-10-17 18:53:17,10.3073,9.1583,7493.3333,5945.3333,33.4,40.1667,2.3828,0.8318432497336241,Restart,1
2024-10-17 19:02:16,69.6663,18.8782,17361.3333,16050.6667,133.3667,144.3667,0.4968,0.43853271305757,Migrate,1
2024-10-17 19:11:07,58.4691,8.4991,62876.0,72322.6667,445.8,447.8333,0.2626,0.6447437050597802,Flow-Control,1
2024-10-17 19:21:12,75.4802,8.2184,17077.3333,17948.0,228.5,271.3,0.4545,0.7049179303107767,Migrate,1
2024-10-17 19:30:12,10.6958,8.7006,8349.3333,6620.0,47.5667,53.2,2.428,0.8247297094943166,Restart,1
2024-10-17 19:43:28,74.9443,8.078,19665.3333,19054.6667,144.9,167.8667,0.4563,0.259041487949142,Migrate,1
2024-10-17 19:56:41,31.9234,6.8451,28682.6667,20056.0,222.6,226.9333,0.5848,0.002,Rollback,1
2024-10-18 04:26:25,30.5651,6.8024,29142.6667,19953.3333,231.4,237.1333,0.5413,0.0019,Migrate,0
2024-10-18 04:36:14,10.5971,7.3029,9629.3333,7656.0,55.3333,63.8667,2.3968,0.8944485323217062,Restart,1
2024-10-18 04:45:29,99.8071,18.7012,19142.6667,16981.3333,223.5,242.7667,0.5362,0.6425023487451114,Rollback,0
2024-10-18 04:56:59,40.2775,7.9865,59986.6667,70896.0,569.7667,568.7333,0.3123,0.3202160966193805,NoOps,0
2024-10-18 05:06:51,72.8946,8.6914,17681.3333,17880.0,91.1,106.5,0.4617,0.90392507571173,Rollback,1
2024-10-18 05:15:42,0.0196,7.785,0.0,0.0,5.6333,11.4333,nan,1.0767335714857047,NoOps,1
2024-10-18 05:22:13,100.0331,18.8477,3.9998,3.9998,6.8667,3.5333,nan,0.7784098108884134,NoOps,1
2024-10-18 05:28:50,0.0184,7.962,0.0,0.0,6.9,4.0333,nan,0.7471632333119987,NoOps,1
2024-10-18 05:35:14,74.1361,8.6914,0.0,0.0,4.3333,11.9667,nan,0.65155515844789,NoOps,1
2024-10-18 05:41:50,20.9421,6.7291,27872.0,19137.3333,275.4333,282.6667,0.4979,0.002,Flow-Control,0
2024-10-18 14:33:20,30.3371,6.7963,30769.3333,21253.3333,225.9,230.9667,0.5625,0.0019,Restart,0
2024-10-18 14:43:14,10.2763,8.8593,7662.6667,6092.0,74.4333,87.6333,2.3996,0.6037211955328748,Restart,1
2024-10-18 14:52:27,63.776,19.3451,18206.6667,16478.6667,128.4333,137.3333,0.4643,0.9625043307941827,Restart,1
2024-10-18 15:04:41,27.0795,7.8064,41930.6667,32101.3333,247.6667,239.9,0.1327,0.5210338006948897,NoOps,1
2024-10-18 15:11:02,66.6874,8.0078,18166.6667,17893.3333,245.7667,278.8667,0.452,0.509931694542245,Restart,1
2024-10-18 15:23:58,99.9804,20.0897,19186.6667,17430.6667,303.9667,328.8,0.4678,0.8863870693509934,Restart,1
2024-10-18 15:33:58,64.4436,7.8735,18564.0,18616.0,248.4333,286.4667,0.4543,0.27948338342339607,Restart,1
2024-10-18 15:43:51,9.5593,8.5663,8474.6667,6813.3333,125.2333,134.0333,2.3792,0.6619722351950222,Restart,1
2024-10-18 15:53:41,30.928,6.6833,25974.6667,18213.3333,134.7,136.7667,0.5882,0.0019,Restart,0
2024-10-19 20:17:55,29.0936,6.6925,26854.6667,18742.6667,131.0333,133.5,0.575,0.0019,Restart,0
2024-10-19 20:27:46,7.3233,7.074,7248.0,5704.0,92.8,100.1667,2.3885,0.48573381152222495,Restart,1
2024-10-19 20:36:56,99.8839,20.6146,18478.6667,16938.6667,295.9667,318.3667,0.4877,1.5324158840768565,Restart,1
2024-10-19 20:49:16,55.0002,8.0139,65501.3333,72038.6667,798.8,799.4667,0.2471,0.45712039708918717,Restart,0
2024-10-19 20:59:40,55.6305,7.6752,19788.0,18706.6667,332.6667,379.8667,0.4582,1.0790826152594897,Restart,1
2024-10-19 21:15:45,0.0,7.6752,0.0,0.0,0.0,0.0,0.0226,0.9505620714646335,NoOps,1
2024-10-19 21:25:34,33.098,6.6406,26186.6667,17966.6667,123.1333,125.8667,0.5466,0.0019,Restart,0
2025-02-21 19:25:03,0,0,0,0,0,0,0,0,Restart,0
2025-02-21 19:34:47,10.3575,9.3384,8840.0,7032.0,68.0333,80.0,13.4,1.180955372904993,Restart,1
2025-02-21 19:43:20,100.0176,18.866,18585.3333,16844.0,207.2667,218.4333,0.4992,0.8872996982043695,Restart,1
2025-02-21 19:51:55,63.9407,8.844,66644.0,73637.3333,679.3,647.3667,0.4028,0.4664058155135268,Flow-Control,1
2025-02-21 20:01:36,82.5016,10.0037,16269.3333,17217.3333,241.6,281.2333,0.4866,0.27259271870207874,Restart,1
2025-02-21 20:10:12,7.7658,8.9447,8009.3333,6257.3333,64.6333,75.4,15.5556,0.8782649863902215,Restart,1
2025-02-21 20:23:23,83.0962,9.198,17393.3333,18145.3333,213.2667,247.7667,0.4863,0.2353747407354278,Restart,1
2025-02-21 20:32:50,11.6656,9.0942,9234.6667,7205.3333,45.9667,50.1333,6.2222,0.36934465632487645,Restart,1
2025-02-21 20:44:17,32.0561,7.4036,29176.0,19705.3333,185.1667,189.6,0.7625,0.0034,Restart,0
2025-02-21 21:17:28,25.6081,7.019,27320.0,18512.0,167.0667,170.9667,0.787,0.0034,Restart,0
