time,cpu,memory,syscall_read,syscall_write,net_receive,net_send,net_latency,run_time,action,success
2024-10-17 23:46:46,3.7574,6.0577,496.0,1545.3333,11.0333,8.7,1.1909,0.9997047529286561,Restart,1
2024-10-17 23:55:54,1.2684,7.7728,826.6667,1537.3333,13.3667,19.8,0.3833,1.345742117792956,Restart,1
2024-10-18 00:04:50,11.5035,7.3486,2300.0,18137.3333,29.5,15.1667,0.0295,0.7030732381550542,Flow-Control,1
2024-10-18 09:21:43,1.4817,6.3507,884.0,1650.6667,7.6333,6.7333,0.7853,0.002,Rollback,1
2024-10-18 09:31:45,1.9756,7.782,880.0,1633.3333,14.3333,20.1667,0.4,1.380753085263235,Flow-Control,0
2024-10-18 09:40:36,4.9466,6.5582,449.3333,1421.3333,5.3,4.1667,0.9143,0.5774801290280203,Flow-Control,0
2024-10-18 09:49:20,1.5779,6.6589,792.0,1438.6667,13.4333,23.8,0.3846,1.090930661762034,Migrate,1
2024-10-18 10:01:17,8.2424,6.958,2730.6667,20709.3333,34.8,16.1333,0.0099,0.7273263923143346,Migrate,1
2024-10-18 19:29:52,1.811,5.838,878.6667,1578.6667,8.9,7.1,0.7583,0.002,Restart,0
2024-10-18 19:40:02,1.491,6.604,976.0,1809.3333,14.3333,16.0,0.7632,0.8659837345514303,Restart,1
2024-10-18 19:49:06,4.7015,6.2073,501.3333,1581.3333,8.1667,6.9333,0.9368,0.5868196406753337,Restart,1
2024-10-18 19:58:26,1.9931,6.1829,777.3333,1466.6667,12.1333,15.1667,0.406,0.4210353446221312,Restart,1
2024-10-18 20:10:42,1.4303,6.1554,898.6267,1701.2577,8.8,5.8,0.0258,0.6597566783216742,NoOps,1
2024-10-20 01:05:23,1.9941,5.9021,1092.0,2009.3333,15.2667,12.1667,0.72,0.0019,Restart,0
2024-10-20 01:15:28,1.4273,6.2836,973.3333,1814.6667,17.1333,24.0667,0.4036,0.3963463061586603,Restart,1
2024-10-20 01:24:38,5.2858,6.5277,526.6667,1457.3333,9.3,7.6667,0.928,0.9533553757391304,Restart,1
2024-10-20 01:33:37,1.7476,5.9937,844.0,1660.0,10.7667,11.8,0.47,0.5790043751656937,Restart,1
2024-10-20 01:45:34,1.433,5.8716,974.6667,1810.6667,11.0,7.4,0.0128,0.15895052847806174,NoOps,1
